,x,y
0,-23.770583861062583,30.413144245608528
1,-26.591359229748598,47.1476363597844
2,-26.372141290519817,54.35540602141482
3,-26.842270518634177,57.14448804044413
4,-27.077335132691353,58.53902904995878
5,35.60140611724994,34.60548919571344
6,20.58027117217172,61.12652810752363
7,1.4247682737931786,82.36485922628651
8,-12.24895829063444,100.44880796104202
9,-17.71537748936063,108.70218673241791
10,-20.25719711543244,111.25936349371464
11,40.14338504594655,-14.611934747078324
12,65.60467115634721,-0.16468900249715168
13,87.6060756062836,20.449340255033235
14,111.2442044085123,37.279042175425175
15,111.2442044085123,37.279042175425175
16,30.148136720319997,-0.29975372039896325
17,53.209943194329945,17.282995841467425
18,66.10350534213315,43.02704476817542
19,37.093878009051615,-24.41401675778889
20,65.4579040016423,-32.191036077016555
21,-15.554743836404478,-41.74984963067337
22,-6.6208305534437555,-68.6233531881282
23,-34.214443022796644,-35.977380235917714
24,-60.156657313726285,-36.016337693314995
25,-81.54076489668476,-16.736297680896513
26,15.872778361488109,-33.956662190019124
27,-5.447720583452423,-50.40161049455294
28,-28.923541714428996,-58.51861870117652
29,30.85967765615445,-16.052423336002633
30,61.87783136887172,-22.206620298583793
31,88.27514372632986,-7.7781103165105225
32,100.48685381988223,4.0487293539606695
33,105.49256559822254,7.504572173329777
34,43.38808215238198,23.547278550570397
35,39.43777690944633,49.936577300018705
36,39.43777690944633,49.936577300018705
37,-9.745269593032395,-33.630785309878185
38,11.613281498149888,-48.888973121192976
39,29.233695754991675,-69.2487619564753
40,33.90014369832406,-90.70160008088602
41,12.1065988185858,-27.70253174433371
42,7.570667916287677,-55.5669414967325
43,1.0280926850370724,-80.98730163075551
44,-10.592872109353475,-103.21235904907358
45,-41.61963902248661,-22.75534327664405
46,-68.31596785606428,-27.980860170645137
47,-88.78606634666485,-40.902743461602014
48,-88.78606634666485,-40.902743461602014
49,47.00992384499497,6.329854665612216
50,50.33231068566693,32.36755321369689
51,52.65564167441823,52.080547230758526
52,54.068358665421364,52.015503373776504
53,41.38654795561887,-32.18934060084579
54,35.5502542208787,-53.890439085527
55,35.5502542208787,-53.890439085527
56,36.71829858572935,-36.82073531271784
57,20.09433090607095,-61.32876866069726
58,-2.0126240851539112,-78.1597680670296
59,12.820328443940864,-37.69136742795996
60,3.3001322190942877,-62.97705238685355
61,-2.981183971717296,30.085088368272675
62,-2.9034744868054707,32.31980562912577
63,-3.3037922480290125,33.67617788261999
64,-3.7041100092525236,35.0325501361142
65,-4.104427770476063,36.38892238960842
66,-19.02452255891247,31.985427016149565
67,-41.861492750243166,44.4141354156685
68,16.276431709265818,31.11394817141673
69,12.924314235008909,58.80443947147821
70,12.924314235008909,58.80443947147821
71,14.530879931659289,45.00948264990058
72,8.51957404897939,69.74537158854312
73,27.937404190914563,21.29557341499565
74,39.98621793082067,2.2588438611191135
75,52.169397514045606,10.599715233037687
76,58.59887772292472,16.314764160530075
77,-1.3947254950383983,-45.43186921967322
78,-27.98582106178481,-61.98220566822194
79,-58.59353244052003,-70.99153439771341
80,-88.71737061866202,-76.42792781772224
81,34.88927249994565,-37.144833616864354
82,20.88373804340562,-62.36080087149628
83,8.710389465743114,-91.13248112146994
84,3.1089263372346188,-108.64315246268238
85,3.1089263372346188,-108.64315246268238
86,26.10319319485633,26.37467165733075
87,18.411858157790846,54.46102715866999
88,9.376942702364868,77.05240389213414
89,30.803003263502685,-4.378925661465731
90,41.78794832547766,17.628595370794844
91,40.971254073405355,42.028042300974064
92,42.16208553486777,55.4288602025199
93,-33.695356988118945,-26.26067244842034
94,-52.81133414465422,-34.48134257626404
95,21.716431364176263,-21.293111768950574
96,34.25775280848648,-43.490302051292275
97,43.113653192247256,-69.21136401212325
98,49.261207263849734,-79.61365120950074
99,35.780062472672874,6.4642965163756525
100,44.65311671643033,13.04220715633859
101,31.09746892676221,9.692648056597273
102,35.90653595055376,16.754721007274057
103,38.02292300673694,20.694379092491637
104,39.081116534828524,22.664208135100417
105,36.71161014644727,18.661663389292773
106,44.84908243265495,36.09099340484994
107,49.61193319322038,44.94058393959114
108,45.945237204162076,-7.0735548526381935
109,55.026778116719335,4.696135655338161
110,58.900362536703334,11.478122365827744
111,58.550578043833035,13.447297525265688
112,14.07425348185797,33.88090006077774
113,45.2191992045022,-27.91458441932365
114,56.509572451033165,-9.983397287568653
115,10.89483077102743,32.95910591127548
116,19.254422657537802,26.949345226273962
117,26.73670092450913,22.04878281614096
118,34.864408155690036,14.05251023673187
119,19.76114395146415,38.203366209399825
120,19.76114395146415,38.203366209399825
121,49.47423249770177,8.264400689907879
122,65.7168957785591,27.915759155537945
123,72.7461484302313,39.560054203283855
124,26.316775062312296,19.9355800096124
125,30.787431689093317,35.10176704938674
126,31.064286344711213,44.31715372058305
127,30.73810583824775,47.90792052966482
128,31.039623419288432,50.7202304607221
129,26.766794696524354,30.34038071076426
130,5.869549022875434,-36.736200052102035
131,36.02978665198917,-41.083506104179364
132,39.363345007863494,-64.61831837638542
133,22.827565760590545,-81.06726985316524
134,1.945313572742942,-90.22868587707404
135,41.35114238876666,-31.544936569027136
136,62.885595584583584,-26.933285502741818
137,34.23427612374626,0.11974257011018742
138,42.377791875041765,0.3503652317853112
139,50.78372334643106,-23.537490160872157
140,73.54672996232958,-26.979223707293237
141,88.88720306702477,-24.598071691120477
142,96.06027840643642,-23.35429109345696
143,46.59438103689764,-14.17616505929561
144,-30.917426998639606,27.588271199620163
145,-27.75995621104813,53.2013611777057
146,-26.85924365095021,66.20861749424232
147,42.99346108392851,-1.2499216074319695
148,49.00950833611345,25.672321528300195
149,44.20895654606151,52.56013851873343
150,41.910722048246164,77.51445915050077
151,44.605646753137506,102.20732007901546
152,25.203218839488912,27.162432883098496
153,12.129659765919843,45.846170548509555
154,0.08871379101781098,53.26342206301885
155,-3.11513765870777,57.230201094940256
156,-53.397972359525006,-6.975424567107283
157,-72.9515217068135,9.384853790034247
158,-32.83295202435254,-29.18899212659739
159,-54.416829076192855,-27.727400045666226
160,44.20287205687446,-29.700271074917588
161,45.379552098273024,-55.692874332001615
162,32.52937037093413,-77.78071781148972
163,16.652072830517145,-95.8890424941617
164,16.452212668256582,35.26080966623508
165,4.048278858147273,61.070544768216024
166,-13.27708702838725,81.80292757622205
167,41.34649959133736,26.066587263075675
168,46.60242881016189,55.21062967394768
169,45.885912733376266,83.20146039959262
170,21.71777028452749,29.569214630566282
171,36.46707405278861,-36.154564165931134
172,41.887514281427116,-57.405889482902715
173,-48.034612710023154,33.56599442587815
174,-55.91767176990488,57.29060990976779
175,35.6893221142257,-7.160466955935215
176,48.30603887550902,-9.355565624686239
177,56.42697316931271,-15.524068376223543
178,55.590613027283865,-17.59783348173224
179,59.250035352734685,-15.698194504454667
180,55.41648689905275,-20.42089566515422
181,60.71435900943446,-26.415272288460407
182,30.280016601151175,-15.495825071096066
183,28.983548281163007,-24.697245373391194
184,56.69668954352066,-28.8181435003304
185,-15.488146391101408,27.94847619044395
186,3.041519320165403,38.93262334116545
187,19.157087236077093,-33.060641382606775
188,19.917083122611857,-56.81821714808526
189,18.948047351362813,-79.15788969881974
190,34.51644780135994,13.91455465244917
191,43.4108377531537,38.852273621621755
192,52.153712257449705,49.648668640429236
193,61.5051679183904,51.245627319124516
194,29.692271150617806,-15.600289545972853
195,30.859851224091475,-17.224098885774545
196,8.535425268636507,39.3972907124782
197,3.476183554986433,54.70755110487072
198,36.12588385710818,17.547664105023518
199,46.81646373417923,40.84383335861462
200,49.02181727769256,64.17056514315986
201,47.69930048162869,89.63133789899209
202,28.05135226657104,18.38808407683464
203,45.1931474276233,34.33044458764123
204,39.164800506137645,-8.192582090796558
205,62.46939726698106,-9.569451661411897
206,32.26042302899359,8.016552001351952
207,35.54936699350384,27.46347586088076
208,30.370276485618927,-17.62516116769042
209,46.87275066315536,-7.742431483046467
210,54.15639386371912,2.2549952722182236
211,58.11886314851565,6.870061595365026
212,34.2997434232439,-11.684502603861082
213,45.87661431990605,-5.686497915465345
214,49.32968893051741,11.11673468327763
215,49.32968893051741,11.11673468327763
216,67.49811646792887,24.678011939415004
217,31.725012577867066,23.03309742379814
218,34.974725372630374,43.39088135898009
219,34.77597628751171,52.608283314041174
220,36.102853792235436,-1.2585499817134407
221,47.3670370471557,-2.3159882066580764
222,59.42429897078443,5.0747110095875065
223,62.769063896986815,10.442443080811474
224,62.769063896986815,10.442443080811474
225,63.539165239478365,11.080364645184943
226,15.018192017682116,-44.54720988479558
227,-28.069051477313785,27.370209154551763
228,-15.670072435264464,46.8449445497971
229,38.36945169238466,24.83516009261386
230,39.260457962741064,50.275405921343314
231,35.37370223775393,-29.777528272083337
232,36.6785855609781,-57.477659670919174
233,50.808687346221966,-6.817425478423875
234,66.50357847523858,14.222308180734366
235,78.38040577215418,38.49041427410801
236,30.7880153899342,1.0479066509833432
237,39.068615338783744,-18.937879910648714
238,19.35020672280101,-32.21132564463727
239,-7.290306982170375,-39.646581493310585
240,-33.64903932041637,-44.8635949608708
241,-33.64903932041637,-44.8635949608708
242,-56.68400894226172,-52.30605252008216
243,-22.152967054296386,-40.326741136512126
244,-13.771400727363407,-61.768507526136446
245,-5.760127659547894,-75.93958736618018
246,30.968860529510827,2.9882565993747168
247,36.10562008661574,23.374862527103133
248,22.806768576310855,43.40335594290607
249,46.07554501900487,-4.247840769338744
250,58.6886083295377,17.681833964329574
251,37.420807079189224,-23.530473806154053
252,40.666295100355114,-46.842848363553145
253,37.93364353740666,-1.0191604274921866
254,56.72686010619136,15.558384957719584
255,29.5330778478066,-41.49454557933362
256,43.71236283234837,-62.6356873963488
257,31.936011188375886,33.89824758561908
258,32.049407199140674,62.19996381175531
259,16.131056742477654,84.09987519830791
260,-6.708652738512879,98.18347100420743
261,-25.418226007059896,111.29651291327157
262,35.799158075354924,-4.291885494249691
263,45.59493637355518,4.2546183250034675
264,48.435142975871415,-9.697263784537054
265,71.13220866892347,5.496261445812854
266,71.13220866892347,5.496261445812854
267,81.37769307254977,16.452084068283977
268,31.673400096321107,5.458546174428326
269,34.80790498790095,29.772634252837957
270,-22.19116693186185,25.933609663952318
271,38.4512659180366,16.324832290116692
272,31.72720572171444,38.41073309756025
273,14.656618203063461,56.259963942839754
274,14.656618203063461,56.259963942839754
275,-4.726965128326692,70.55250385830104
276,38.18168476381627,17.61133012002673
277,60.31318495924658,30.38617646351236
278,88.71986720851189,70.09839629052877
279,88.71986720851189,70.09839629052877
280,10.564365438258271,32.33255608341125
281,11.656218673108787,39.46051908230137
282,30.893784681031615,3.251779217913839
283,30.988199236108077,12.195552800232976
284,31.035406513646315,16.66743959139254
285,31.948666782893522,18.446752852348727
286,31.515640287039037,19.79303961745042
287,31.972270421662643,20.68269624792851
288,16.22330997884598,34.07057694448798
289,-6.572015745367462,-33.313790073221064
290,31.715768506060435,31.082310533002286
291,32.650208233872675,54.258307219123175
292,23.55961794352229,78.14054262900446
293,10.497179258041246,96.61681648462937
294,-0.2557251954866643,116.7258951759394
295,-7.235472930443324,135.1726597040719
296,37.92087549791158,-7.211601865874801
297,40.93872018562896,-16.912160996241017
298,56.24321275458951,-9.311338198238733
299,63.8954590390698,-5.510926799237579
300,66.77780234153511,-4.2101204774766074
301,68.66536202108475,-3.011321721997382
302,70.65492926691613,-2.807306589433884
303,-41.061544686836285,12.765169326371922
304,-42.23421140828345,39.30994004981971
305,-26.21832453989216,60.51115152036762
306,26.78210761136983,48.65920993905476
307,36.18217533834489,72.42133793147754
308,-12.127804999528067,-31.0147762509005
309,14.417271569332936,27.715379854804528
310,15.018397571393503,36.63942868533244
311,16.241421755579612,41.48754294191673
312,20.07832735505565,25.93955995430963
313,19.824738124841012,26.90687195274611
314,19.824738124841012,26.90687195274611
315,19.571148894626386,27.874183951182584
316,20.538460893062858,28.12777318139721
317,15.209504074731724,44.65054295079422
318,17.237985493297455,68.7521043760325
319,19.54911291461702,85.85937446925381
320,20.265651387865653,92.89404380166415
321,27.316744516241272,-18.16027172248263
322,60.5304245200164,-19.52095559716782
323,82.62389560783073,-13.04959288967626
324,90.51891936605341,-11.41600791879189
325,94.30517198727786,-10.125933855696642
326,97.14486145319619,-9.158378308375193
327,2.811328635662754,-53.93604018930481
328,-19.859283651211253,-73.58402579949491
329,-47.013671691240106,-86.53158194617897
330,-69.82535205251598,-104.18454880999488
331,37.17522607934507,1.732791375088825
332,41.73731218940376,23.89553873015313
333,23.5663901806408,47.85002877589309
334,-1.5708705762815056,66.0191818006901
335,18.07543595420805,-35.47222314805379
336,2.429018193989288,-60.75442264241566
337,42.62924515513896,-22.15282053154996
338,42.90402441077771,-49.88230838042072
339,37.378640006034644,-78.21021206530044
340,35.49260794207688,-91.6802856751113
341,36.512334342942765,6.621891031205692
342,54.940717180712554,31.40887765694527
343,56.581155024753386,61.77841772063142
344,31.39130576344133,30.847786346286426
345,35.218038713303145,60.60272064180188
346,30.65924753064227,83.16856702417572
347,-39.9307364044035,-4.8514214620094425
348,-26.75717559685788,-22.584365257383556
349,-1.8142388936617124,-32.47627652974899
350,24.189663604593232,-36.053573674417045
351,-41.72280777302528,16.70949764460862
352,29.735465400054842,-4.980170423001733
353,54.11396267486307,0.8240410326713652
354,58.761188560012926,2.66884226109496
355,58.05875518064832,3.8962734598000015
356,57.178886241259534,8.28100043527966
357,52.6167237057557,10.558427272665496
358,-35.09975417623866,-7.550315011151326
359,-48.87304580969211,12.507013763634216
360,-54.430068519025355,38.60527996290413
361,-57.570944730419235,54.79586045356907
362,41.751898488457805,22.46728672113112
363,62.5087136849023,15.673567349487083
364,78.27150329323052,8.635494902887817
365,-23.323756615003035,21.931766398630597
366,36.79551999813016,-2.662650571742955
367,43.023773567665,13.926769474587067
368,47.66258535043325,36.71890463661282
369,-22.587813962880457,40.333493034676565
370,-43.51080549586705,-26.604695170229377
371,-35.84312505814868,17.812085393516227
372,-38.43572595196256,22.53208757629067
373,31.5152165725296,5.638361853105539
374,42.751637607996415,25.481316328528774
375,46.6264838791716,47.27547991364393
376,39.61995116953819,5.591016841631737
377,38.63267202761706,29.757631827929014
378,16.6713575800314,40.43594732955727
379,49.051720987985,-6.627870556737854
380,26.635795280018286,-16.325881593376693
381,52.29627123086033,-26.647701877428215
382,74.50211654666612,-42.360767581182714
383,79.67109726367272,-67.00385258179115
384,32.345303508303765,-10.525271538336304
385,27.193606698983903,16.658564004768774
386,45.035213953459504,37.958260025534976
387,54.17374604636419,61.75925225667843
388,57.39796306625556,86.57062917551634
389,63.72306956174378,105.77982040838017
390,66.39276322007011,115.46861474878664
391,13.550994578721022,35.17627817048691
392,-6.652103625000321,50.91904866906154
393,-26.81681389600192,63.662064783253754
394,-35.91844486973515,71.5462460101143
395,-38.956587186837254,74.507612461777
396,29.724771953295587,22.592873485339844
397,20.385460461061754,47.18509300394022
398,37.31669134823395,3.5305165090452575
399,56.22276956149099,-0.013521667132798034
400,12.417117105209234,31.604037760949474
401,-3.288633231039225,47.52036291393095
402,-36.11356634849191,23.25532897193829
403,19.768639873332713,52.10758944298306
404,34.34614054794811,73.63655769697954
405,60.45368524272643,81.59872511610314
406,84.76961306937267,80.74102241158975
407,107.30928116311172,76.16244597080792
408,46.429084543447466,-15.758810502617505
409,32.32363462407619,12.537250284221924
410,33.414548561485994,36.843831836985885
411,22.07944323816136,55.61922497026376
412,28.951842495695015,-9.528421490701826
413,34.87073162262493,-8.126012312497807
414,19.66622854535586,-50.43054089340933
415,36.96462501588489,13.660764892018934
416,31.513998201062062,39.023940310833005
417,18.94965403127964,61.162984002538714
418,-28.159156393824627,-21.355606083371306
419,-36.70732675799299,-46.23388543354248
420,47.17106918429466,-21.257709942759274
421,75.92645791927677,-31.163648500011927
422,98.15496689235886,-22.05906784884472
423,102.11650510590523,2.8669469746807823
424,95.32111069305225,27.255932496300286
425,30.59148956994244,5.400070915469801
426,48.35789651161922,30.306993334402645
427,55.6347083432546,59.08281668608054
428,44.82298995312723,-4.460893594545253
429,61.90998263592742,-19.05660121897829
430,26.083604119364185,-27.04894815227179
431,19.27647731695676,-53.65088463621874
432,37.43211978414066,42.412691596569836
433,47.863696761530356,58.292937242175974
434,-17.05041573797358,27.097662688177792
435,19.448900957646106,38.55827085775077
436,16.757477657383475,53.58345773242237
437,0.585751445811526,32.521637339527196
438,7.292491121738841,51.495820929851774
439,-3.764708193830818,65.83940288471109
